FLX_ANN_MOI,BEN_SEX_COD,AGE_BEN_SNDS,BEN_RES_REG,RAC,FLT_PAI_MNT,FLT_REM_MNT
202002.0,1.0,70.0,75.0,18839888.660000134,88482778.25000075,69642889.58999705
202002.0,2.0,0.0,32.0,15877778.020000027,37405861.41999937,21528083.399999697
202002.0,1.0,20.0,24.0,1627885.6800000048,5267703.83999995,3639818.160000081
202002.0,2.0,20.0,52.0,4619357.679999993,14132057.809999363,9512700.129999902
202002.0,1.0,30.0,28.0,3366785.3500000173,10787702.45999969,7420917.110000038
202002.0,2.0,0.0,5.0,3208636.8099999707,10806034.929999826,7597398.120000031
202002.0,2.0,50.0,52.0,11486988.310000041,33232086.58999902,21745098.279999394
202002.0,1.0,80.0,93.0,12099957.149999814,80991598.1500004,68891640.9999968
202002.0,2.0,40.0,27.0,6914593.209999938,19484436.879999287,12569843.669999879
202002.0,1.0,0.0,28.0,7433112.09999996,20983398.899999287,13550286.800000163
202002.0,2.0,70.0,27.0,10513493.500000006,38174062.02999892,27660568.529998936
202002.0,1.0,0.0,5.0,3261615.249999973,14150304.579999749,10888689.330000019
202002.0,2.0,20.0,24.0,2909722.43000002,8965740.96999968,6056018.540000011
202002.0,1.0,30.0,27.0,3040712.4199999915,9369784.619999718,6329072.199999972
202002.0,1.0,70.0,27.0,8073323.83999993,38053515.65999874,29980191.81999901
202002.0,2.0,60.0,5.0,4699173.680000008,24583998.86999974,19884825.190000147
202002.0,2.0,60.0,84.0,30916118.680000417,96712083.63000558,65795964.949998945
202002.0,2.0,30.0,53.0,5087336.869999962,17660852.06999947,12573515.199999817
202002.0,1.0,30.0,11.0,21348897.840000134,57548439.68000102,36199541.839998394
202002.0,2.0,60.0,93.0,22453527.990000416,83812982.13000536,61359454.139997974
202002.0,2.0,0.0,11.0,36161432.65000065,83085984.1400027,46924551.4899968
202002.0,1.0,0.0,44.0,14342561.29999999,36157308.62999895,21814747.329999626
202002.0,1.0,0.0,84.0,22609951.600000404,58804025.21000021,36194073.60999871
202002.0,2.0,40.0,28.0,7632405.31999996,22180152.249999408,14547746.93000004
202002.0,1.0,40.0,52.0,6827295.479999937,19174024.599999424,12346729.1199999
202002.0,2.0,50.0,76.0,20208860.63000021,66848833.40000182,46639972.76999906
202002.0,2.0,20.0,76.0,7824913.789999854,25639920.169998743,17815006.379999917
202002.0,1.0,40.0,75.0,11200771.94999986,33847537.43999885,22646765.489999443
202002.0,1.0,40.0,84.0,17421374.879999798,48819249.250000715,31397874.369999062
202002.0,1.0,40.0,11.0,28547857.52000037,77340409.7400039,48792552.21999863
202002.0,1.0,70.0,93.0,17469349.030000154,93251569.72000252,75782220.68999758
202002.0,1.0,50.0,5.0,3723235.0199999753,19023123.74999982,15299888.729999945
202002.0,2.0,60.0,75.0,24890072.380000267,83080053.91000363,58189981.529998384
202002.0,1.0,20.0,32.0,4845678.749999951,15370955.999999665,10525277.24999997
202002.0,1.0,60.0,24.0,7670141.059999857,35662559.97999912,27992418.919998996
202002.0,2.0,80.0,44.0,20134084.900000013,80923200.91000137,60789116.00999761
202002.0,1.0,80.0,27.0,4874888.5499999765,26569855.09999937,21694966.549999356
202002.0,2.0,30.0,76.0,10920218.089999864,38149186.149999425,27228968.059998926
202002.0,2.0,0.0,27.0,6372570.249999936,14930506.599999499,8557936.349999996
202002.0,1.0,50.0,44.0,17700301.470000014,56526457.35000084,38826155.879999004
202002.0,1.0,50.0,32.0,15544502.469999906,58924598.29000129,43380095.81999871
202002.0,1.0,50.0,27.0,7636139.769999944,25019389.299999,17383249.52999979
202002.0,1.0,40.0,5.0,2443092.8499999866,10266610.649999972,7823517.800000055
202002.0,2.0,50.0,27.0,9362243.469999991,28125101.09999901,18762857.62999963
202002.0,1.0,80.0,76.0,12115247.919999897,78701204.73000035,66585956.809997916
202002.0,2.0,80.0,27.0,8744443.320000026,39454698.8099989,30710255.489998728
202002.0,1.0,60.0,52.0,10727410.65999995,45066318.12000015,34338907.45999907
202002.0,1.0,20.0,76.0,5132483.449999978,16121716.519999512,10989233.069999961
202002.0,1.0,70.0,24.0,6871258.650000014,32995561.77999855,26124303.129999176
202002.0,1.0,20.0,27.0,2010015.5400000087,6081221.399999866,4071205.860000047
202002.0,2.0,40.0,24.0,5981277.579999948,17328363.14999946,11347085.569999928
202002.0,2.0,20.0,44.0,8113366.119999889,24192383.619998842,16079017.500000084
202002.0,1.0,60.0,84.0,25799415.900000133,108917470.62000541,83118054.7200005
202002.0,1.0,20.0,11.0,14488090.929999836,40368501.409999676,25880410.479999214
202002.0,2.0,30.0,5.0,2869065.859999989,12187206.579999838,9318140.719999976
202002.0,2.0,50.0,53.0,9807033.069999944,30119735.399999075,20312702.329999477
202002.0,1.0,50.0,24.0,6255261.429999967,21082058.459999073,14826797.029999772
202002.0,1.0,70.0,28.0,8332909.439999953,40402342.02999925,32069432.589998983
202002.0,2.0,70.0,24.0,8269760.519999959,31534713.849998623,23264953.329998884
202002.0,2.0,0.0,53.0,7934302.879999927,19309170.459999394,11374867.580000062
202002.0,2.0,50.0,93.0,21199357.640000258,70837774.3800021,49638416.739997946
202002.0,2.0,60.0,52.0,12677522.800000008,39659207.71999944,26981684.91999927
202002.0,2.0,70.0,32.0,17457031.419999838,75078484.46000175,57621453.03999659
202002.0,2.0,40.0,11.0,42313263.70999998,105800032.51000665,63486768.799998015
202002.0,2.0,50.0,44.0,21295716.029999923,62550264.5800012,41254548.54999855
202002.0,2.0,80.0,11.0,31044877.080001246,137525697.89000437,106480820.80999628
202002.0,1.0,70.0,32.0,12998995.859999899,71055433.96000032,58056438.09999726
202002.0,2.0,80.0,28.0,9148527.989999942,44204403.4299989,35055875.43999869
202002.0,2.0,30.0,28.0,5462142.499999972,17987376.41999941,12525233.919999886
202002.0,1.0,60.0,76.0,18959735.399999954,97335684.69000481,78375949.2899999
202002.0,2.0,70.0,44.0,19828771.960000157,71173526.55000095,51344754.58999648
202002.0,1.0,40.0,93.0,10774571.819999978,35331181.02999909,24556609.209999375
202002.0,2.0,70.0,93.0,23393251.42000042,100150684.43000232,76757433.00999632
202002.0,2.0,40.0,53.0,7446566.939999939,21582030.439999346,14135463.49999977
202002.0,1.0,50.0,84.0,24331546.710000064,74954904.23000208,50623357.5199993
202002.0,2.0,30.0,24.0,4026170.590000019,13541226.90999956,9515056.319999896
202002.0,2.0,20.0,28.0,3832821.9500000067,12131934.439999705,8299112.490000019
202002.0,2.0,70.0,11.0,37199033.050000496,125500590.5300035,88301557.47999486
202002.0,2.0,30.0,75.0,11168314.259999754,36239560.539998814,25071246.2799992
202002.0,1.0,60.0,28.0,9724295.779999934,48723539.82000086,38999244.039999135
202002.0,2.0,20.0,32.0,8021323.129999851,25050382.52999917,17029059.39999993
202002.0,1.0,50.0,75.0,16344354.97999997,56680816.28000159,40336461.29999833
202002.0,1.0,50.0,28.0,8184080.109999908,28512709.269999143,20328629.159999546
202002.0,1.0,70.0,52.0,9229335.089999944,40605835.2499992,31376500.159998506
202002.0,1.0,20.0,53.0,2318663.740000001,6962684.169999814,4644020.430000063
202002.0,1.0,0.0,27.0,5911009.089999936,14807284.879999546,8896275.790000034
202002.0,1.0,30.0,93.0,6938598.019999857,23612431.479999132,16673833.459999958
202002.0,1.0,0.0,11.0,35231145.33000057,93218622.98000334,57987477.64999697
202002.0,1.0,30.0,24.0,2486080.050000015,7874431.759999792,5388351.710000028
202002.0,2.0,40.0,32.0,15250987.259999892,45612876.2200008,30361888.959998883
202002.0,2.0,60.0,24.0,8958320.71999988,30965831.139998548,22007510.41999917
202002.0,2.0,40.0,76.0,14946842.569999972,45726707.169999845,30779864.599998854
202002.0,1.0,0.0,53.0,7386168.989999947,19444859.99999947,12058691.010000175
202002.0,1.0,20.0,75.0,4669970.490000004,14623755.459999546,9953784.970000051
202002.0,1.0,70.0,53.0,7834944.980000006,38903548.189998835,31068603.209998857
202002.0,2.0,70.0,76.0,22013171.960000627,91797053.81,69783881.8499962
202002.0,2.0,60.0,76.0,22377510.04999996,81525895.32000503,59148385.26999794
202002.0,1.0,80.0,32.0,7645178.610000051,46009051.69999931,38363873.08999895
202002.0,2.0,20.0,27.0,3290799.330000023,9941804.439999618,6651005.1099999845
202002.0,2.0,60.0,11.0,42210888.60999967,129968565.21000896,87757676.59999914
202002.0,1.0,20.0,93.0,4771041.349999993,16596353.319999417,11825311.969999867
202002.0,2.0,40.0,44.0,15509323.079999942,43107968.3800003,27598645.299999278
202002.0,1.0,80.0,28.0,4928656.580000006,27606841.589999426,22678185.009999644
202002.0,2.0,50.0,28.0,10336937.83999989,32641921.2899991,22304983.449999306
202002.0,2.0,80.0,32.0,16570545.689999897,84930225.37000091,68359679.67999683
202002.0,1.0,60.0,11.0,31987162.830000766,130581772.88000989,98594610.05000158
202002.0,2.0,50.0,5.0,4956373.939999947,21532482.829999648,16576108.88999995
202002.0,1.0,80.0,11.0,17460014.96000019,86299057.2700004,68839042.30999623
202002.0,2.0,40.0,52.0,9189805.179999992,25147707.759999074,15957902.579999888
202002.0,1.0,70.0,11.0,27722120.750000965,118958467.90000336,91236347.14999704
202002.0,1.0,30.0,75.0,6662764.719999915,21562267.339999314,14899502.619999923
202002.0,1.0,0.0,75.0,13729632.440000072,35595149.999998964,21865517.559999414
202002.0,1.0,20.0,44.0,4743603.429999985,14011775.519999545,9268172.089999987
202002.0,2.0,30.0,27.0,4737812.96,14653961.479999656,9916148.520000001
202002.0,1.0,40.0,24.0,4242483.459999994,12974535.329999372,8732051.86999997
202002.0,1.0,30.0,44.0,7474406.939999843,22429771.91999951,14955364.979999904
202002.0,2.0,30.0,44.0,11596833.909999881,36029586.85999923,24432752.94999907
202002.0,2.0,30.0,32.0,11275293.56999991,37928114.84999937,26652821.27999896
202002.0,1.0,70.0,84.0,23376501.71000065,101688476.16000186,78311974.44999744
202003.0,2.0,0.0,27.0,5117662.029999982,11928159.769999582,6810497.739999998
202003.0,2.0,60.0,32.0,17937601.389999975,75935374.30000369,57997772.90999846
202003.0,2.0,50.0,52.0,10127690.389999967,32369900.29999889,22242209.909999434
202003.0,1.0,20.0,44.0,4525567.889999988,13877091.559999628,9351523.669999909
202003.0,2.0,60.0,84.0,24642467.150000162,88789944.51000538,64147477.35999841
202003.0,2.0,40.0,75.0,13514473.620000035,41352938.30999986,27838464.68999877
202003.0,2.0,0.0,75.0,11858576.219999913,28606222.3499988,16747646.130000206
202003.0,2.0,30.0,44.0,10662544.039999882,34864170.83999942,24201626.799999323
202003.0,2.0,30.0,76.0,10291909.819999892,38136284.52999948,27844374.70999883
202003.0,2.0,20.0,44.0,7724792.099999856,23550646.169998948,15825854.070000019
202003.0,2.0,40.0,84.0,19599403.11000002,57418039.650001325,37818636.53999846
202003.0,1.0,30.0,76.0,6409273.219999908,23498701.05999945,17089427.839999948
202003.0,2.0,0.0,28.0,6868882.01999997,17713074.379999615,10844192.360000072
202003.0,2.0,50.0,76.0,19115450.3300001,66576879.45000209,47461429.11999798
202003.0,2.0,20.0,76.0,7383146.049999835,24949049.92999848,17565903.87999978
202003.0,2.0,80.0,44.0,20303858.400000267,81606805.3299994,61302946.929997675
202003.0,1.0,40.0,53.0,4987394.759999979,16957063.5699995,11969668.809999831
202003.0,2.0,20.0,11.0,22211057.150000203,60888887.510002606,38677830.359998174
202003.0,2.0,40.0,27.0,5909665.939999908,17410890.309999295,11501224.369999928
202003.0,1.0,50.0,76.0,15354339.709999979,60521950.91000115,45167611.19999844
202003.0,2.0,20.0,84.0,10763895.299999943,33290949.509998363,22527054.20999948
202003.0,2.0,30.0,28.0,5013945.959999985,17739741.869999405,12725795.90999993
202003.0,2.0,0.0,11.0,31620841.57000025,74698072.22000208,43077230.64999743
202003.0,2.0,20.0,52.0,4312032.729999995,14156862.099999417,9844829.369999923
202003.0,2.0,20.0,28.0,3659443.299999985,12309243.84999953,8649800.549999824
202003.0,2.0,80.0,11.0,27954659.15000136,134821850.6300041,106867191.47999631
202003.0,1.0,50.0,52.0,8533061.119999915,31104279.01999913,22571217.899999764
202003.0,1.0,30.0,75.0,5781538.169999904,20069001.39999933,14287463.229999943
202003.0,1.0,60.0,84.0,21464406.640000172,106189083.6400052,84724677.00000024
202003.0,2.0,60.0,11.0,37562103.490000196,127429070.62000951,89866967.12999958
202003.0,1.0,60.0,5.0,4143113.929999963,31231297.599999484,27088183.670000046
202003.0,2.0,0.0,32.0,13158254.729999961,31883492.449998844,18725237.719999906
202003.0,2.0,0.0,24.0,5048621.589999964,12260312.129999438,7211690.539999997
202003.0,1.0,80.0,76.0,11831058.680000061,82997055.73000126,71165997.0499975
202003.0,1.0,20.0,24.0,1523789.6800000067,5070760.069999984,3546970.390000076
202003.0,1.0,80.0,53.0,4927287.1200000085,32457561.459998947,27530274.33999924
202003.0,2.0,60.0,44.0,20455429.10000016,72101120.67000344,51645691.569999
202003.0,2.0,30.0,53.0,4698511.239999987,17469144.559999574,12770633.319999885
202003.0,1.0,70.0,11.0,24654167.74000103,118589840.78000098,93935673.03999504
202003.0,2.0,50.0,93.0,19463987.690000135,70261981.76000163,50797994.0699986
202003.0,1.0,80.0,11.0,15793740.72999993,87723552.1100014,71929811.37999636
202003.0,1.0,80.0,52.0,5569153.810000003,31612385.3499987,26043231.53999915
202003.0,1.0,0.0,53.0,6227229.249999991,17237565.069999583,11010335.820000019
202003.0,1.0,80.0,5.0,1907494.9599999897,18593863.089999832,16686368.129999885
202003.0,1.0,50.0,32.0,13869421.759999981,57580351.740001544,43710929.97999915
202003.0,1.0,0.0,75.0,10890552.929999951,29243993.40999878,18353440.47999981
202003.0,1.0,50.0,28.0,7588139.839999953,29191472.739999313,21603332.899999645
202003.0,2.0,70.0,75.0,19861979.490000345,83541905.38000119,63679925.88999576
202003.0,2.0,0.0,84.0,18560401.1200001,46011568.71999995,27451167.599999227
202003.0,1.0,50.0,75.0,14020990.61999997,53848135.29000146,39827144.66999944
202003.0,2.0,30.0,52.0,5921427.319999936,21222812.86999935,15301385.549999878
202003.0,2.0,0.0,44.0,13344781.570000026,29924152.54999885,16579370.980000151
202003.0,1.0,20.0,5.0,934034.8800000056,4292811.450000004,3358776.569999991
202003.0,1.0,0.0,44.0,12944121.17999981,31110164.889998898,18166043.709999945
202003.0,1.0,40.0,52.0,6163607.6099999575,19210869.10999945,13047261.49999988
202003.0,1.0,50.0,24.0,5796177.799999958,22051422.88999908,16255245.08999988
202003.0,1.0,30.0,5.0,1499623.3400000052,6926302.920000007,5426679.579999982
202003.0,1.0,20.0,75.0,4112358.740000011,13572954.689999595,9460595.949999953
202003.0,2.0,20.0,32.0,7296353.949999949,24583147.14999889,17286793.199999902
202003.0,1.0,0.0,52.0,7880402.389999946,20323102.969999295,12442700.580000062
202003.0,2.0,80.0,75.0,19812364.1700002,108142424.04000124,88330059.86999816
202003.0,1.0,50.0,93.0,14791771.299999928,60736541.15000166,45944769.84999881
202003.0,2.0,60.0,28.0,10314921.609999962,40400778.18999946,30085856.579998948
202003.0,2.0,50.0,75.0,17501656.270000096,59056806.38000224,41555150.10999863
202003.0,2.0,50.0,53.0,8981276.149999937,30236074.719999116,21254798.569999572
202003.0,1.0,40.0,76.0,10479836.459999952,36465886.94999928,25986050.489999335
202003.0,1.0,0.0,5.0,2883420.5599999777,10518259.569999933,7634839.01000003
202003.0,2.0,0.0,93.0,12120216.20999995,31074165.819998756,18953949.60999997
202003.0,1.0,0.0,11.0,30389605.39000028,83964098.3100021,53574492.9199966
202003.0,2.0,80.0,27.0,7832122.8999999985,38300733.81999861,30468610.919998247
202003.0,1.0,20.0,27.0,1756217.6700000057,5509374.0299999295,3753156.360000069
202003.0,2.0,70.0,84.0,23672412.790000394,95754667.44000061,72082254.64999536
202003.0,1.0,80.0,24.0,4201573.179999976,24683158.549999043,20481585.36999954
202003.0,1.0,0.0,84.0,17299952.85000009,47963556.059999935,30663603.209998854
202003.0,2.0,40.0,93.0,14655660.889999973,47299167.400000535,32643506.5099984
202003.0,1.0,40.0,27.0,4292581.600000006,13622929.91999944,9330348.319999885
202003.0,2.0,30.0,75.0,9601175.479999939,33356847.909998536,23755672.42999918
202003.0,1.0,30.0,32.0,6452090.279999946,23165985.689999264,16713895.409999926
202003.0,1.0,60.0,93.0,16442488.450000064,89400821.67000572,72958333.2200002
202003.0,2.0,60.0,75.0,20368265.990000207,76717193.81000412,56348927.8199981
202003.0,1.0,80.0,44.0,10501943.320000026,51198457.31999946,40696513.99999848
202003.0,1.0,30.0,27.0,2541099.1000000183,8589073.539999764,6047974.43999999
202003.0,2.0,60.0,52.0,11213684.55000003,39405085.36999993,28191400.81999909
202003.0,1.0,20.0,84.0,6572884.27999988,20257971.849999357,13685087.570000065
202003.0,2.0,50.0,5.0,5669300.989999961,24152390.219999608,18483089.229999915
202003.0,2.0,70.0,11.0,33005929.37000167,123172171.69000213,90166242.31999502
202003.0,2.0,40.0,32.0,13616235.930000002,43753645.369999826,30137409.439998824
202003.0,2.0,50.0,32.0,16800771.179999936,61452886.78000175,44652115.599998266
202003.0,1.0,20.0,76.0,4504528.480000007,15745218.999999467,11240690.519999951
202003.0,2.0,60.0,24.0,8095159.509999935,30769935.1899988,22674775.6799992
202003.0,1.0,0.0,93.0,11244232.19999986,33176278.659998685,21932046.459999517
202003.0,1.0,50.0,27.0,6482775.27999993,23436405.42999924,16953630.149999797
202003.0,1.0,40.0,11.0,25946759.41000033,78674711.76000391,52727952.34999798
202003.0,1.0,70.0,53.0,7347238.289999971,41471251.02999934,34124012.73999871
202003.0,2.0,30.0,27.0,3935504.679999996,13257837.969999604,9322333.289999928
202003.0,1.0,80.0,93.0,11811035.250000022,84836157.09000078,73025121.83999778
202003.0,1.0,20.0,11.0,12843529.809999961,39495486.849999435,26651957.03999885
202003.0,2.0,60.0,5.0,5217717.039999973,27529482.98999959,22311765.94999994
202003.0,1.0,40.0,84.0,14280888.279999902,45226716.100000724,30945827.81999925
202003.0,1.0,70.0,93.0,16502949.379999947,97179822.7800014,80676873.39999607
202003.0,1.0,30.0,28.0,3136329.7200000035,10741488.919999618,7605159.199999963
202003.0,2.0,80.0,76.0,21519210.63000026,127919686.42000145,106400475.78999801
202003.0,1.0,70.0,76.0,16844839.360000066,96070781.95000264,79225942.58999842
202003.0,1.0,60.0,44.0,18004152.469999865,80948013.0800039,62943860.60999787
202003.0,1.0,20.0,52.0,2518330.2099999916,8361814.439999719,5843484.229999987
202003.0,2.0,80.0,32.0,15746085.289999971,84967393.58000052,69221308.28999706
202003.0,2.0,20.0,24.0,2656034.229999993,8912002.169999659,6255967.939999986
202003.0,1.0,60.0,76.0,17628180.260000028,98022236.46000503,80394056.1999994
202003.0,1.0,40.0,28.0,5144665.55999996,16970280.419999532,11825614.859999912
202003.0,1.0,80.0,84.0,12414201.98999999,72752374.8399998,60338172.84999799
202003.0,2.0,30.0,32.0,10234435.959999984,36067953.52999912,25833517.56999921
202003.0,1.0,20.0,32.0,4255179.16999999,14781233.139999423,10526053.969999986
202003.0,1.0,30.0,24.0,2202042.489999999,7803014.789999769,5600972.300000005
202003.0,2.0,40.0,11.0,39129219.35000043,104448469.11000541,65319249.75999829
202003.0,1.0,70.0,52.0,8617957.209999964,43203944.45999937,34585987.249998435
202003.0,1.0,50.0,11.0,32482098.270000845,110351397.06000525,77869298.79000027
202003.0,1.0,70.0,5.0,3162196.8499999745,24767927.519999478,21605730.669999927
202003.0,2.0,20.0,75.0,6813861.109999904,22052259.15999888,15238398.04999991
202003.0,2.0,60.0,53.0,10093428.729999984,38379677.18999928,28286248.459999036
202003.0,1.0,30.0,52.0,3567132.2100000023,12177488.139999552,8610355.929999955
202003.0,1.0,20.0,93.0,4558604.169999988,16430045.439999485,11871441.26999999
202003.0,1.0,70.0,75.0,16246268.180000091,87366269.74000221,71120001.55999652
